bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
PhgCr7tAh,2025-03-06 11:04,5141154631782021,5345,河南,不用吵了！我建议周思成查田静的成绩，田静查何凯文的成绩，何凯文查周思成的成绩，给所有考生开直播间连线，到底什么情况就一清二楚了！今年考研英语一太有节目了，让学生为难，然后再让考研英语名师互撕，来看看英语一事变，何凯文英语考了89分，周思成锤何凯文成绩造假，田静考完英语后说不难，但至今考研成绩是个谜！看了周思成的直播，其实他认为何凯文成绩造假就两点主要原因：选取何凯文发的查分视频前后隔一秒，发现键盘字母发生了变化打开查分页面后，浏览器的标签页少了一个网页，也是间隔一秒，存在明显的剪辑痕迹。被锤之后，何凯文方下午给周思成打微信电话，周思成没有接，如果是假的，何凯文方应该早就辟谣了，不会选择私下解决。周思成已拉黑何凯文，何凯文社交平台账号已经成私密状态。然后还有田静的成绩，考完英语以后公开称今年英语不难，然后至今也未公布自己的考研成绩！,7546573234,历史这些事啊
PhgyMsLOB,2025-03-06 10:55,5141152366856989,1,河南,哈哈哈哈哈整出来个英一事变，今年这题真有含金量，出题组功劳最大，先整翻一群学生，再干倒一批老师：叫你们打着我的名义赚钱！,6030049670,三合川
PhgyCaB4q,2025-03-06 10:54,5141152262525782,0,新疆,你们要进军内娱啊哈哈哈哈哈哈,5315546727,屁子发大财
PhgyuEtdM,2025-03-06 10:54,5141152189645450,14,河南,考研的应该都知道，今年的英语一难度确实大，70+已经超出很多院校的院线了。这样吧考研老师们直播互相查分数，谁说真话报谁的班,6534856721,游戏圈揭秘
Phgxx77nn,2025-03-06 10:52,5141151591696653,0,湖北,有没有PDF今天请假休息我想吃瓜看看到底有多难,2948291035,Camelia嘞
PhgwTsYvy,2025-03-06 10:50,5141151196905780,36922,北京,正义诚信从不缺席！群众的眼睛是雪亮的！必须还广大考研学子一个清朗备考环境！,6802117478,Q姐_Michelle
PhgweCUe5,2025-03-06 10:48,5141150789272601,0,安徽,英一事变哈哈哈哈哈哈哈哈哈太好笑了,5727523497,吻吻小鱼鱼
Phc4ngxVe,2025-03-05 23:29,5140979753943648,0,湖南,考研英语一最猛的1️⃣余威犹在,5657404100,草莓软糖232
Phc4jaBkk,2025-03-05 23:29,5140979712526768,3393,四川,好好好！考研现在不止卷考生，还卷老师是吧！何凯文不写翻译都能考80多！确实🐮！L夜猫子娱乐喵的微博视频,6374313724,夜猫子娱乐喵
Phc4guSSu,2025-03-05 23:28,5140979687360794,0,江苏,我就吃🍉,7412141983,访云问春-远
Phc4dcGtU,2025-03-05 23:28,5140979653023238,2,湖南,笑死了都别教了让我来教,7352523710,和这个操蛋的世界对话
Phc49b7d0,2025-03-05 23:28,5140979612649322,0,辽宁,看完了，何凯文晒成绩直接引起了一系列连锁反应，吃瓜群众开蹲89分直播查成绩,2290780283,Diamond_Flynn
Phc47oDF7,2025-03-05 23:28,5140979595872337,0,北京,考了58，我都谢天谢地跪地磕头,6333481955,省省力气啵
Phc45in2x,2025-03-05 23:28,5140979574378473,0,湖北,英语一你自己看看你今年干的好事,6063594411,泡芙咕咕鱼
Phc44lPrv,2025-03-05 23:28,5140979565202637,0,陕西,们考研老师一天也是戏多的很,3191868522,野生元気
Phc401zk4,2025-03-05 23:28,5140979520374112,0,江苏,力挺,7729511830,吃糖晕晕梨
PhgrAdYmz,2025-03-06 10:37,5141147903330303,0,江西,好热闹啊吃瓜🍉,6837326761,独爱燕麦五公主
PhgqketHa,2025-03-06 10:34,5141147123450744,0,云南,机构大混战,7776328048,乐水牌摄影机
PhgphipGW,2025-03-06 10:31,5141146474388666,0,浙江,如果没猜错的话，何凯文成绩是假的，不然以他的性格早就出来回应了。,5902288855,拨片哪去了
PhglpDBCn,2025-03-06 10:22,5141144079439399,3,北京,考研圈也这么多事呢,1609666077,颂uki
PhgkIbldr,2025-03-06 10:20,5141143642703165,2,河南,一直不出复试线，考研人们现在都又闲又焦虑的吃考研老师考研成绩的瓜了,6357748208,Promising欧欧
PhgfSj8Nc,2025-03-06 10:08,5141140644562034,0,江苏,这年头名师也会以这种形式翻车翻车,5019059529,西方淮竹
PhgdUxniV,2025-03-06 10:03,5141139427954409,3,黑龙江,招笑大家一起开直播查谁都不要放过谁,5029804219,枕溯寻歌
Phgcq22da,2025-03-06 09:59,5141138500485160,0,云南,wbxl考研圈乐子史官记得载入史册,5829737248,软糖你ci不ci_
Phc3XBfIA,2025-03-05 23:28,5140979498878560,0,江苏,看来今年英语一是真难第二就是教培真的赚💰持续关注等后续,6462589635,小雨打在我心里
Phc3U2y0r,2025-03-05 23:28,5140979460607379,0,湖北,万万没想到，考研英语老师也能撕起来,5683950969,Crane-威
Phc3SdRD8,2025-03-05 23:27,5140979443304422,0,江苏,是不是一起炒作,2818828735,噗ddaabb噗
Phc3P2gbA,2025-03-05 23:27,5140979410538878,0,天津,没看懂,7879334156,虞晓哖哖
Phc3Nu4Jh,2025-03-05 23:27,5140979397168023,0,海南,吃瓜🍉,6380366669,城北徐公plus
Phc3IybSI,2025-03-05 23:27,5140979348148828,0,河南,谁能给我讲讲这是啥瓜呀,7768723996,吐司猫u
Phc3Hnlin,2025-03-05 23:27,5140979335563407,0,河南,这素谁？？？,6511608673,第304号馒头星球
Phc3E42kV,2025-03-05 23:27,5140979300962297,0,湖北,周思成是那个在单词书上印自己写真的吗？,7864307258,八才好梦
Phg9nvvt8,2025-03-06 09:52,5141136617509138,0,广东,笑拉了,6269049065,在逃的司命星君_
Phg9ipHXW,2025-03-06 09:52,5141136566127208,0,山东,沃日笑死了,7428484126,-kamaxlplng
Phg7Od593,2025-03-06 09:48,5141135643118045,4,广东,支持迅猛龙进军考研英语教培行业,6395081796,JIeSInggg
Phg7bdSRH,2025-03-06 09:47,5141135253309169,0,山东,英一事变哈哈哈哈哈哈这乐子绝了,6857575178,顏夕奈
Phg6C5g2f,2025-03-06 09:45,5141134901253283,0,湖北,英一元年也是给我赶上了嘿,6379184952,我叫好想吃饭
Phg3ncqMF,2025-03-06 09:37,5141132892962897,1,浙江,英一大战哈哈哈哈何凯文这个人我考研的时候他就到处被撕被学生撕被老师撕现在我都毕业了工作了还能看到他被撕哈哈哈哈哈哈也是好玩,5809418023,淘气包饼干u
Phg2Ur1hT,2025-03-06 09:36,5141132606439809,0,江西,复试背着背着开始吃瓜，25英一你果然是最猛的1,5995997188,糖糖葫芦耶比耶比
Phg1ptXeR,2025-03-06 09:32,5141131677139229,7,辽宁,谁说是直男与通讯录的世纪之战的我要笑死了,7926866260,土豆片不是薯片
Phg072cdp,2025-03-06 09:29,5141130870523615,0,北京,俺们学英语的不养闲人…咋这么多事儿,7512561676,Weiyuuuu_V
Phc3Dfc4p,2025-03-05 23:27,5140979293621321,0,广东,25年英语出题组该当何罪,7513659733,种一棵树吧哇
Phc3Cgry9,2025-03-05 23:27,5140979283919153,0,广东,插个题外话黄皮书和考研真相吵架也是笑得想鼠。。,7281968716,撒娇天才猪猪包
Phc3BDHJj,2025-03-05 23:27,5140979279462893,0,陕西,一起连麦直播查成绩很难吗看看英语一把人逼成啥样了，还好我早考了两年嘿嘿,7757551208,最讨厌磕cp了
Phc3xDfCh,2025-03-05 23:27,5140979239354825,1,江苏,这俩是谁在查考研分吗？,7651505051,Oo秄与森贝
Phc3xgac1,2025-03-05 23:27,5140979233852433,4,湖南,发生了什么好想知道,7739517856,元味面
Phc3vy5Oh,2025-03-05 23:27,5140979218125489,119,广东,这个分数确实真的是认真的吗不是在开玩笑。先不管何凯文是不是造假？你一个英语老师考70多，你好意思教学生吗？我觉作为专业英语老师得至少应该85左右吧，。就你这个英语成绩考北大清华，面试英语是没有优势的。,7472660019,誓论
Phc3rjkul,2025-03-05 23:26,5140979174606993,1,河南,乱成一锅粥了快趁热喝了吧只能今年英一命题组大事故真·英一事变所以田静老师到底多少分,7629054926,谦谦公子隔云端Alice
Phc3pixVY,2025-03-05 23:26,5140979154420350,38,湖南,你们不要再打了，今年英一居然这么难吗，考研老师居然也只考了77啊,6604065748,此间柳
Phc3opk6x,2025-03-05 23:26,5140979146035485,0,辽宁,？,7767204018,小卷大王_Buss
Phc3om19C,2025-03-05 23:26,5140979145247656,2,甘肃,曾经看到的老师们撕起来了这这这…英语一这盛世如你所愿,5211398288,小栗子向前冲
PhfZa0JNk,2025-03-06 09:27,5141130280176038,0,江苏,你看看你看看26英语简单点吧！,5840099844,x是歪歪啊x
PhfZ7yd8s,2025-03-06 09:27,5141130258153648,0,北京,。。。专职考英语的跟只自学了半年的考生分数一样高还不足够说明今年英一的出题和判卷事故吗,7444381750,听说现在的你成了大锦鲤iii
PhfVMtbKE,2025-03-06 09:19,5141128186956688,6,河南,两位老师都是营销大王所以考研的时候英语都没跟两位唐迟老师才是帮我最大的颠覆了我对做阅读的认知还要谢谢石雷鹏老师虽然你的模版大家都用烂了但那年有篇作文真的压到了我在考场kuku写,5636001284,maybegetsomesleeptonight
PhfTbmd8I,2025-03-06 09:12,5141126575293728,0,山西,大早吃瓜都精神了,5830837650,wDevbor
PhfRrft8V,2025-03-06 09:08,5141125493686949,0,安徽,不知道周教的咋样，但是何凯文教的是真的不行hhhhh，也可能我英语水平太差了，跟不了何老师hhhhh,5654723063,不吃胡萝卜不要麻汁啊啊啊
PhfQizKYw,2025-03-06 09:05,5141124788522056,1,浙江,一个被毕业论文逼疯的人正在吃考研英语老师的瓜我佛了，真的是颠颠的这个世界,5647989113,几许欢情与离恨z
PhfP2oasA,2025-03-06 09:02,5141124005760084,50,河南,英一命题组出来受s，看今年闹出来的笑话,6624157979,可乐塵儿啊
Phc3grHLf,2025-03-05 23:26,5140979066603077,0,上海,2025英语事变。。。,6960161165,檷可菈島芭
Phc3eqVKg,2025-03-05 23:26,5140979046418504,2,山东,很想知道颉斌斌有没有去考还有唐静考了多少分…真乱啊英语一你看你干的好事！,5315836265,金金锦-
Phc3cmR76,2025-03-05 23:26,5140979025447388,0,新疆,何凯文必假,6452112012,答案有无限可能796
Phc3cjxWO,2025-03-05 23:26,5140979024658730,0,山东,要被这些帖子笑鼠,5156002187,_阳光呐多明媚
Phc3blVHC,2025-03-05 23:26,5140979015226700,3,山西,好精彩啊,6982335984,只想和齐梦麟谈恋爱
Phc366f5n,2025-03-05 23:26,5140978961487961,0,山西,英一你看看你干的好事虽然现在乱成一锅粥了，那大家就成热喝了吧,7787481091,Dear-余杳
Phc34CrnM,2025-03-05 23:25,5140978949161726,1,广西,我不就线，线来就我命题组你是这个的🤓✌🏻,5501441275,还能再学十分钟
Phc33oj2d,2025-03-05 23:25,5140978935793045,0,江西,他们怎么了？,7577794664,陪霖等花开_
Phc2LDk3g,2025-03-05 23:25,5140978759371874,0,福建,今年考研圈好热闹,5593235124,Reeeenee
PhfOHm3Q3,2025-03-06 09:01,5141123795257975,1,四川,英一命题组看看你们干的好事,5536369441,Soleij22-
PhfNW3fzS,2025-03-06 08:59,5141123320774868,0,内蒙古,我嘞个豆啊…………………………………,6898547552,拖鞋炖汤
PhfMXaV8M,2025-03-06 08:57,5141122712602932,0,浙江,我当时跟的唐迟哈,1677230570,炒鸡小苏打
PhfJLfqvY,2025-03-06 08:49,5141120733676846,1,江西,英一事变。。。笑死了,6008866681,wb不就是用来发疯的么
PhfIgr9Ne,2025-03-06 08:45,5141119806472504,0,安徽,确实精彩前几天刷到何凯文89分觉得咋他这么厉害，昨天就看周手撕,7459479508,在下小Do
PhfCYsub5,2025-03-06 08:32,5141116526789191,2,吉林,今年英语一太精彩了哈,6307031631,切水果误捅老公腰子
PhfC2i3Za,2025-03-06 08:30,5141115944305228,1,江苏,何凯文黑料不要太多,5099752653,第616颗水星
PhfzMpiiI,2025-03-06 08:24,5141114546028552,0,江西,们英语界还是太有节目了,5254990280,想吃椰子yeee_
Phc2Jm3aO,2025-03-05 23:25,5140978735255418,0,江苏,这可太有意思了这个时候还会有官方媒体发声吗,6462589635,小雨打在我心里
Phc2y8qqx,2025-03-05 23:24,5140978622008213,1,北京,这俩人是谁？发生啥事了,7815423928,呆呆儒Diamond
Phc2qo16S,2025-03-05 23:24,5140978545724142,0,山西,能不能开个pk,7355410877,wuoofuqilai
Phc29zylQ,2025-03-05 23:23,5140978378473530,1,山西,谁能告诉我田静在其中起什么作用啊啊啊啊,5851381671,Two2X酥饼
Phc206eqi,2025-03-05 23:23,5140978281485414,0,河南,我的妈呀这种好戏被我给赶上了,7773056491,只允好运降yi
Phc1StvTQ,2025-03-05 23:23,5140978207034138,0,浙江,小红薯实时看了直播，笑鼠了好有趣啊,5531772094,我叫明明想静静
Phc1Okfxk,2025-03-05 23:22,5140978164826286,0,山西,哇哦,6583575774,玺瓜瓜
Phc1Fe1HQ,2025-03-05 23:22,5140978073343154,0,四川,合影,5681925685,焙火烹新芽
Phc1w1amu,2025-03-05 23:22,5140977980278162,0,四川,怎么你们考研老师也在撕b，命题组看吧你干的好事,6104394363,钟定爱不移camellia
Phf3r1QWL,2025-03-06 07:05,5141094490441859,0,山东,考研圈怎么也这么乱,7309019587,薄荷R圆_
PhePjan8a,2025-03-06 06:30,5141085732472198,0,,英语一你坏事做尽啊哈哈哈哈哈哈哈哈哈哈,7395358658,just听比伯侯说入夜我们檀恋爱
Phe4EihlW,2025-03-06 04:35,5141056804356612,0,辽宁,不得不说今年英一真的很难很难很难！！！,7646624885,种自己的的花儿
PhdFsl6EL,2025-03-06 03:33,5141041185030479,10,江苏,笑死我了,7627237757,一餐九个男模
PhdnKidN1,2025-03-06 02:49,5141030204342915,0,海南,所以多少分？,7182977093,小婕大魔王
PhdaLhsXh,2025-03-06 02:17,5141022154162883,0,贵州,英语一出题组你害人不浅啊hhhhhhh,5687608737,4Dasseinzumtode_7
PhcJdpcUP,2025-03-06 01:09,5141005076007851,7,山东,借这个话题想问，有没有朋友可以给我推荐一下老师，自己已经选乱了🙏,6653676112,ljflxt
PhcGmiCJB,2025-03-06 01:02,5141003304438803,6,山东,25考研就是一场荒诞的喜剧，尤其公共课。,7616249841,everythingwillbeok_1
Phc1sbIcS,2025-03-05 23:21,5140977942791542,0,江苏,这是怎么了有人来说说吗,6374106654,惜玦玦玦玦
Phc18Fm6i,2025-03-05 23:21,5140977749856406,0,安徽,本人急用钱，转让李子园茶百道一瓶。上个月1号买的，才喝了一小口，里面还有很多气，平时一直放在冰箱里面，没舍得喝。九成新，假一赔十，真心好喝，价格私聊。买不起的帮我宣传可以，但别捣乱。另外，谁还没有急用钱的时候，谁也别笑话谁。茶百道想破1000➕的可以试试这条，轻轻松松破1000➕‼️浅浅的试一试这个能不能破1000➕快哉！💩快哉啊！🐏哈哈哈哈！💧不知是怎样的三世情缘才让小生又遇到了姑娘🥺今夜月光正好如果能与姑娘月下练剑倒也不负恩泽哎！💙姑娘小心！刀剑无眼小心伤了姑娘！❤️我不该在学习，👭我应在江湖悠悠！👀饮一壶浊酒！🐟姑娘！💛敢问芳名？🐷看姑娘身姿如燕谈吐不凡想必是出自大户人家！🖤不知小生可有这个机会与姑娘一同饮酒作诗？🙃今夜月光莹莹洒在姑娘发丝与眉眼间小生不自禁就看醉了～🙄姑娘好功夫！💜真是巾帼不让须眉啊！🔥在下佩服！🍂佩服！🙈曾经有人与我说英雄难过美人关在下不信可如今见了姑娘👀才知什么叫金风玉露一相逢便胜却人间无数～🖤金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立,7709294467,信碎迹雨恋
PhbX66Ygk,2025-03-05 23:11,5140975241661620,1,福建,周思成在小红书直播完了，总结一下：周思成说何凯文请一定要告他，因为他污蔑何了，如果真的污蔑了，该道歉道歉，该置顶置顶，置顶一辈子都可以。但是何不可以用来提供给媒体发比较考研英语名师的素材文案，更不可以拿假成绩当幌子去文都招生，最可恨的是现在问全世界AI2025年考研英语一最高分是谁，都说是何凯文～现在请何凯文做出回应,3625423753,是Mickey啊
